timestamp,corpus,cell,stage,provider,model,input_tokens,output_tokens,cache_write_tokens,cache_read_tokens,cost_usd
2026-08-01T04:07:46+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,781,20,0,0,0.000129
2026-08-01T04:07:47+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,781,20,0,0,0.000129
2026-08-01T04:07:48+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,781,20,0,0,0.000129
2026-08-01T04:07:49+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,117,57,0,0,0.000402
2026-08-01T04:07:50+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,913,9,0,0,0.000958
2026-08-01T04:07:51+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,96,56,0,0,0.000376
2026-08-01T04:07:52+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,95,74,0,0,0.000465
2026-08-01T04:07:53+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,922,12,0,0,0.000982
2026-08-01T04:07:55+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,849,69,0,0,0.001194
2026-08-01T04:07:56+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,849,58,0,0,0.001139
2026-08-01T04:07:57+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,849,82,0,0,0.001259
2026-08-01T04:07:59+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,81,63,0,0,0.000396
2026-08-01T04:08:00+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,790,17,0,0,0.000875
2026-08-01T04:08:01+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,60,64,0,0,0.00038
2026-08-01T04:08:02+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,59,54,0,0,0.000329
2026-08-01T04:08:04+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,774,17,0,0,0.000859
2026-08-01T04:08:05+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,658,21,0,0,0.000111
2026-08-01T04:08:06+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,658,17,0,0,0.000109
2026-08-01T04:08:07+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,658,19,0,0,0.00011
2026-08-01T04:08:08+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,169,135,0,0,0.000844
2026-08-01T04:08:09+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,863,26,0,0,0.000993
2026-08-01T04:08:11+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,148,94,0,0,0.000618
2026-08-01T04:08:13+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,147,175,0,0,0.001022
2026-08-01T04:08:13+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,898,38,0,0,0.001088
2026-08-01T04:08:15+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,721,110,0,0,0.001271
2026-08-01T04:08:17+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,721,105,0,0,0.001246
2026-08-01T04:08:19+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,721,147,0,0,0.001456
2026-08-01T04:08:21+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,113,122,0,0,0.000723
2026-08-01T04:08:22+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,912,29,0,0,0.001057
2026-08-01T04:08:23+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,88,59,0,0,0.000383
2026-08-01T04:08:25+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,87,121,0,0,0.000692
2026-08-01T04:08:26+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,893,27,0,0,0.001028
2026-08-01T04:08:27+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,675,26,0,0,0.000117
2026-08-01T04:08:28+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,675,30,0,0,0.000119
2026-08-01T04:08:29+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,675,50,0,0,0.000131
2026-08-01T04:08:32+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,172,176,0,0,0.001052
2026-08-01T04:08:32+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,966,32,0,0,0.001126
2026-08-01T04:08:34+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,147,69,0,0,0.000492
2026-08-01T04:08:35+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,146,199,0,0,0.001141
2026-08-01T04:08:36+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,966,47,0,0,0.001201
2026-08-01T04:08:38+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,782,113,0,0,0.001347
2026-08-01T04:08:40+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,782,114,0,0,0.001352
2026-08-01T04:08:41+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,782,114,0,0,0.001352
2026-08-01T04:08:42+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,77,34,0,0,0.000247
2026-08-01T04:08:43+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,887,14,0,0,0.000957
2026-08-01T04:08:44+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,56,64,0,0,0.000376
2026-08-01T04:08:45+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,55,34,0,0,0.000225
2026-08-01T04:08:46+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,880,14,0,0,0.00095
2026-08-01T04:08:47+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,791,23,0,0,0.000132
2026-08-01T04:08:47+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,791,17,0,0,0.000129
2026-08-01T04:08:48+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,791,17,0,0,0.000129
2026-08-01T04:08:50+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,124,90,0,0,0.000574
2026-08-01T04:08:51+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,943,26,0,0,0.001073
2026-08-01T04:08:53+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,103,69,0,0,0.000448
2026-08-01T04:08:54+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,102,90,0,0,0.000552
2026-08-01T04:08:55+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,932,21,0,0,0.001037
2026-08-01T04:08:56+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,846,66,0,0,0.001176
2026-08-01T04:08:57+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,846,66,0,0,0.001176
2026-08-01T04:08:58+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,846,65,0,0,0.001171
2026-08-01T04:08:59+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,113,108,0,0,0.000653
2026-08-01T04:09:00+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,790,26,0,0,0.00092
2026-08-01T04:09:02+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,94,75,0,0,0.000469
2026-08-01T04:09:03+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,93,147,0,0,0.000828
2026-08-01T04:09:04+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,814,38,0,0,0.001004
2026-08-01T04:09:05+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,619,50,0,0,0.000123
2026-08-01T04:09:06+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,619,50,0,0,0.000123
2026-08-01T04:09:07+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,619,43,0,0,0.000119
2026-08-01T04:09:09+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,184,163,0,0,0.000999
2026-08-01T04:09:10+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,845,27,0,0,0.00098
2026-08-01T04:09:11+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,165,81,0,0,0.00057
2026-08-01T04:09:13+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,164,173,0,0,0.001029
2026-08-01T04:09:14+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,850,33,0,0,0.001015
2026-08-01T04:09:17+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,673,215,0,0,0.001748
2026-08-01T04:09:19+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,673,110,0,0,0.001223
2026-08-01T04:09:20+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,673,136,0,0,0.001353
2026-08-01T04:09:22+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,84,43,0,0,0.000299
2026-08-01T04:09:23+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,860,9,0,0,0.000905
2026-08-01T04:09:24+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,60,71,0,0,0.000415
2026-08-01T04:09:25+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,59,41,0,0,0.000264
2026-08-01T04:09:26+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,851,14,0,0,0.000921
2026-08-01T04:09:27+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,751,28,0,0,0.000129
2026-08-01T04:09:27+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,751,20,0,0,0.000125
2026-08-01T04:09:28+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,751,19,0,0,0.000124
2026-08-01T04:09:30+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,213,141,0,0,0.000918
2026-08-01T04:09:31+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,958,32,0,0,0.001118
2026-08-01T04:09:36+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,189,80,0,0,0.000589
2026-08-01T04:09:38+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,188,174,0,0,0.001058
2026-08-01T04:09:38+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,976,38,0,0,0.001166
2026-08-01T04:09:40+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,813,167,0,0,0.001648
2026-08-01T04:09:44+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,813,156,0,0,0.001593
2026-08-01T04:09:46+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,813,169,0,0,0.001658
2026-08-01T04:09:48+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,85,70,0,0,0.000435
2026-08-01T04:09:49+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,852,17,0,0,0.000937
2026-08-01T04:09:50+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,64,82,0,0,0.000474
2026-08-01T04:09:52+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,63,47,0,0,0.000298
2026-08-01T04:09:53+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,822,14,0,0,0.000892
2026-08-01T04:09:54+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,676,81,0,0,0.00015
2026-08-01T04:09:56+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,676,34,0,0,0.000122
2026-08-01T04:09:57+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,676,19,0,0,0.000113
2026-08-01T04:09:59+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,250,221,0,0,0.001355
2026-08-01T04:10:00+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,1002,38,0,0,0.001192
2026-08-01T04:10:01+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,229,85,0,0,0.000654
2026-08-01T04:10:04+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,228,246,0,0,0.001458
2026-08-01T04:10:05+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,1011,44,0,0,0.001231
2026-08-01T04:10:07+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,775,174,0,0,0.001645
2026-08-01T04:10:09+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,775,200,0,0,0.001775
2026-08-01T04:10:11+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,775,187,0,0,0.00171
2026-08-01T04:10:14+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,142,248,0,0,0.001382
2026-08-01T04:10:15+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,1051,41,0,0,0.001256
2026-08-01T04:10:16+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,119,78,0,0,0.000509
2026-08-01T04:10:18+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,118,248,0,0,0.001358
2026-08-01T04:10:19+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,1035,36,0,0,0.001215
2026-08-01T04:10:20+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,705,59,0,0,0.000141
2026-08-01T04:10:22+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,705,59,0,0,0.000141
2026-08-01T04:10:23+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,705,58,0,0,0.000141
2026-08-01T04:10:26+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,250,302,0,0,0.00176
2026-08-01T04:10:26+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,1074,53,0,0,0.001339
2026-08-01T04:10:28+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,227,115,0,0,0.000802
2026-08-01T04:10:30+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,226,337,0,0,0.001911
2026-08-01T04:10:32+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,1135,62,0,0,0.001445
2026-08-01T04:10:33+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,798,195,0,0,0.001773
2026-08-01T04:10:35+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,798,171,0,0,0.001653
2026-08-01T04:10:38+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,798,189,0,0,0.001743
2026-08-01T04:10:40+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,100,74,0,0,0.00047
2026-08-01T04:10:41+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,765,20,0,0,0.000865
2026-08-01T04:10:43+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,76,94,0,0,0.000546
2026-08-01T04:10:44+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,75,82,0,0,0.000485
2026-08-01T04:10:45+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,764,20,0,0,0.000864
2026-08-01T04:10:46+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,632,35,0,0,0.000116
2026-08-01T04:10:47+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,632,33,0,0,0.000115
2026-08-01T04:10:48+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,632,46,0,0,0.000122
2026-08-01T04:10:50+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,189,158,0,0,0.000979
2026-08-01T04:10:51+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,849,32,0,0,0.001009
2026-08-01T04:10:52+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,165,84,0,0,0.000585
2026-08-01T04:10:54+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,164,166,0,0,0.000994
2026-08-01T04:10:55+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,852,35,0,0,0.001027
2026-08-01T04:10:57+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,687,128,0,0,0.001327
2026-08-01T04:11:02+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,687,170,0,0,0.001537
2026-08-01T04:11:04+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,687,117,0,0,0.001272
2026-08-01T04:11:06+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,157,161,0,0,0.000962
2026-08-01T04:11:07+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,894,29,0,0,0.001039
2026-08-01T04:11:09+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,131,83,0,0,0.000546
2026-08-01T04:11:10+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,130,172,0,0,0.00099
2026-08-01T04:11:11+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,900,30,0,0,0.00105
2026-08-01T04:11:13+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,647,85,0,0,0.000148
2026-08-01T04:11:14+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,647,87,0,0,0.000149
2026-08-01T04:11:15+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,647,74,0,0,0.000141
2026-08-01T04:11:18+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,252,239,0,0,0.001447
2026-08-01T04:11:19+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,972,35,0,0,0.001147
2026-08-01T04:11:20+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,226,77,0,0,0.000611
2026-08-01T04:11:22+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,225,282,0,0,0.001635
2026-08-01T04:11:23+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,1010,47,0,0,0.001245
2026-08-01T04:11:26+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,731,218,0,0,0.001821
2026-08-01T04:11:29+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,731,186,0,0,0.001661
2026-08-01T04:11:32+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,731,189,0,0,0.001676
2026-08-01T04:11:34+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,92,55,0,0,0.000367
2026-08-01T04:11:35+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,754,9,0,0,0.000799
2026-08-01T04:11:36+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,73,86,0,0,0.000503
2026-08-01T04:11:38+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,72,55,0,0,0.000347
2026-08-01T04:11:39+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,747,14,0,0,0.000817
2026-08-01T04:11:40+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,583,29,0,0,0.000105
2026-08-01T04:11:41+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,583,31,0,0,0.000106
2026-08-01T04:11:43+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,583,44,0,0,0.000114
2026-08-01T04:11:44+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,239,155,0,0,0.001014
2026-08-01T04:11:45+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,854,26,0,0,0.000984
2026-08-01T04:11:47+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,220,104,0,0,0.00074
2026-08-01T04:11:49+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,219,190,0,0,0.001169
2026-08-01T04:11:50+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,874,38,0,0,0.001064
2026-08-01T04:11:52+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,690,179,0,0,0.001585
2026-08-01T04:11:55+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,690,189,0,0,0.001635
2026-08-01T04:11:57+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,690,184,0,0,0.00161
2026-08-01T04:12:02+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,123,177,0,0,0.001008
2026-08-01T04:12:02+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,931,35,0,0,0.001106
2026-08-01T04:12:04+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,98,79,0,0,0.000493
2026-08-01T04:12:05+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,97,173,0,0,0.000962
2026-08-01T04:12:06+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,912,33,0,0,0.001077
2026-08-01T04:12:08+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,648,75,0,0,0.000142
2026-08-01T04:12:09+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,648,58,0,0,0.000132
2026-08-01T04:12:10+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,648,58,0,0,0.000132
2026-08-01T04:12:12+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,287,270,0,0,0.001637
2026-08-01T04:12:13+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,1024,44,0,0,0.001244
2026-08-01T04:12:15+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,262,89,0,0,0.000707
2026-08-01T04:12:17+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,261,400,0,0,0.002261
2026-08-01T04:12:21+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,751,251,0,0,0.002006
2026-08-01T04:12:24+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,751,224,0,0,0.001871
2026-08-01T04:12:27+00:00,msmarco,toon_fixed_256_late,selfcheck,anthropic,claude-haiku-4-5-20251001,751,231,0,0,0.001906
2026-08-01T04:12:30+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,124,149,0,0,0.000869
2026-08-01T04:12:31+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,854,29,0,0,0.000999
2026-08-01T04:12:32+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,106,93,0,0,0.000571
2026-08-01T04:12:34+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,105,163,0,0,0.00092
2026-08-01T04:12:35+00:00,msmarco,toon_fixed_256_late,factscore,anthropic,claude-haiku-4-5-20251001,854,35,0,0,0.001029
2026-08-01T04:12:36+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,598,39,0,0,0.000113
2026-08-01T04:12:37+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,598,37,0,0,0.000112
2026-08-01T04:12:38+00:00,msmarco,toon_fixed_256_late,selfcheck,openai,gpt-4o-mini,598,55,0,0,0.000123
2026-08-01T04:12:42+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,226,199,0,0,0.001221
2026-08-01T04:12:43+00:00,msmarco,toon_fixed_256_late,ragas_faith,anthropic,claude-haiku-4-5-20251001,904,32,0,0,0.001064
2026-08-01T04:12:44+00:00,msmarco,toon_fixed_256_late,ragas_relevance,anthropic,claude-haiku-4-5-20251001,208,95,0,0,0.000683
